,in,out1,out2
176,1913FallF,BUR251:MUN173:RUH164:MAO158:TYS155:MAR142:IOS141:KIE141:ENC138:NTH132:VEN132:GOL129:PIA128:TUN127:BEL126:HOL120:WMS119:TYR113:BRE96:NAP93:DEN92:NWY86:TRI83:GAS83:ADS79:PIC75:ROM69:BOH67:APU66:SPA(SouthCoast)65:...:SPA28:NAO27:FIN26:YOR26:PRU25:STP25:POR24:HEL23:STP(NorthCoast)23:SMY21:GOB21:IRS20:WAR19:WAL19:CON18:CLY16:BUL15:LIV14:RUM11:BUL(SouthCoast)10:LVP10:UKR8:SYR7:ANK6:SPA(NorthCoast)5:MOS4:BLA4:STP(SouthCoast)3:ARM3:SEV2,BUR694:MAR524:RUH419:MUN376:MAO374:PIA374:BRE368:ENC366:GAS364:BEL347:GOL335:TYS311:TUN304:PAR299:WMS298:IOS276:HOL268:VEN261:PIC256:SPA(SouthCoast)249:KIE245:NTH234:TYR197:NAP189:POR187:TUS161:APU151:DEN151:ROM140:TRI140:...:SWE72:SER69:EMS68:HEL57:CLY51:BUD51:WAL47:PRU42:FIN39:GAL39:STP36:STP(NorthCoast)36:GOB35:WAR32:SMY31:CON23:SPA(NorthCoast)22:BUL20:LIV20:BUL(SouthCoast)17:RUM16:UKR14:ANK13:SYR8:ARM8:MOS7:BLA5:STP(SouthCoast)4:SEV4:BUL(EastCoast)1
177,1913FallI,VEN136:TYR133:TYS122:MAR120:PIA116:TRI115:IOS106:WMS105:GOL97:MAO92:BUD72:VIE70:POR70:AES66:GAS64:TUS63:TUN62:CON61:BOH61:RUM59:SER57:BUR55:GAL54:SPA(SouthCoast)53:BLA51:ROM51:BRE50:RUH49:NAP48:MUN46:...:IRS21:LON19:NTH18:WAL17:KIE17:YOR16:BUL(SouthCoast)16:MOS16:LVP16:CLY16:NWG15:EDI15:NAO13:LIV12:SYR10:PRU9:STP8:NWY7:BUL(EastCoast)7:DEN6:BAR6:SPA(NorthCoast)6:SWE5:HEL4:GOB2:FIN2:STP(NorthCoast)2:BAL1:STP(SouthCoast)1:SKA1,VEN481:TYS376:PIA369:IOS341:ROM317:NAP300:TYR299:WMS298:TRI288:GOL273:MAR257:TUN241:TUS202:POR188:APU188:MAO172:VIE161:ADS158:SPA(SouthCoast)152:AES139:BUD138:BUR136:BOH132:GAS129:MUN120:GRE118:NAF113:ALB112:SER109:BRE107:...:UKR43:ARM43:BUL(SouthCoast)37:WAR36:EDI31:LON30:NTH29:LVP27:NAO27:CLY26:NWG26:MOS23:YOR22:SPA(NorthCoast)21:PRU18:LIV18:SYR17:BUL(EastCoast)13:STP10:NWY10:DEN9:BAR8:SWE7:HEL5:STP(NorthCoast)3:BAL2:FIN2:GOB2:SKA2:STP(SouthCoast)1
178,1913FallG,MUN283:SIL179:KIE177:TYR143:BOH141:RUH140:GAL137:BER136:WAR133:NTH130:DEN125:UKR125:HOL124:BUR120:PRU114:BEL112:MOS104:SEV103:BUD101:ENC100:VIE93:BAL83:GAS83:NWY82:RUM75:HEL75:MAR69:MAO68:LIV67:NWG66:...:YOR32:PIC32:PAR32:GRE29:WAL28:NAO26:EDI21:ROM21:FIN20:ALB18:STP(NorthCoast)14:BAR13:SPA(SouthCoast)13:TUS13:WMS13:APU12:NAF12:STP(SouthCoast)9:NAP8:TUN7:TYS6:SYR5:ANK5:GOL5:IOS4:SMY3:CON3:SPA(NorthCoast)2:EMS1:AES1,MUN632:KIE499:BER478:RUH367:SIL358:DEN317:WAR311:HOL300:NTH287:PRU276:BOH269:BEL269:BUR268:BAL263:TYR235:MOS231:GAL222:SWE218:NWY189:LIV182:VIE182:HEL178:UKR174:BRE168:GAS164:ENC153:MAR146:STP142:BUD133:SEV127:...:EDI57:YOR57:ROM55:FIN53:WAL53:NAO52:CLY45:BUL42:ARM40:STP(NorthCoast)33:GRE33:BAR26:NAP25:TUS20:SPA(SouthCoast)20:ALB19:APU17:WMS16:NAF14:TUN11:ANK8:TYS8:GOL7:SYR7:SMY6:CON5:IOS4:SPA(NorthCoast)4:AES1:EMS1
179,1913FallA,TYR221:BOH188:GAL171:SIL167:VIE167:MUN166:ADS143:UKR131:TRI131:GRE130:BUD126:RUM125:VEN123:WAR122:TYS109:IOS107:ROM106:LIV105:PRU104:BER97:MOS96:PIA96:SER83:SEV75:TUS73:BUR71:NAP69:BUL67:ALB61:CON60:...:MAO24:BEL24:NWY22:NAF19:PAR19:DEN18:BLA16:BRE16:POR15:EMS12:BUL(SouthCoast)11:SPA(SouthCoast)10:ENC6:NTH5:NAO5:SYR5:CLY4:IRS4:YOR3:BAL2:NWG2:BUL(EastCoast)2:WAL2:EDI1:LVP1:LON1:BAR1:SPA(NorthCoast)1:SKA1:GOB1,TYR421:VIE413:GAL406:BOH371:BUD371:TRI371:SIL299:SER284:MUN279:RUM275:GRE272:VEN254:WAR235:ADS223:UKR223:ROM213:BER213:IOS206:TYS180:ALB172:MOS171:PIA166:NAP163:SEV158:BUL156:PRU153:LIV144:TUS139:CON124:AES115:...:SPA34:BEL32:PIC32:MAO30:BLA29:PAR29:DEN29:EMS27:BRE21:POR19:SYR17:BUL(SouthCoast)15:SPA(SouthCoast)12:ENC6:NAO6:NTH5:BUL(EastCoast)5:IRS5:CLY4:NWG4:YOR3:BAL2:WAL2:LVP2:EDI2:SPA(NorthCoast)1:GOB1:BAR1:LON1:SKA1
180,1913FallT,IOS318:AES313:BUL284:TRI260:VEN235:UKR231:TYS223:BUD217:VIE216:BLA209:MOS207:SEV204:TYR201:GAL200:RUM198:ADS197:WMS188:CON178:GRE162:TUN162:BOH156:GOL151:WAR135:ARM129:NAP129:TUS128:EMS126:ROM121:LIV116:SER112:...:NAO22:DEN22:SWE21:GAS18:BRE16:CLY15:PIC15:IRS14:BUR13:BUL(SouthCoast)12:KIE12:SPA12:WAL11:LON11:PAR11:NWG11:SPA(NorthCoast)10:EDI10:NTH10:YOR8:SYR7:RUH6:HOL5:BUL(EastCoast)4:BEL3:HEL2:STP(NorthCoast)2:BAR1:BAL1:SKA1,AES791:IOS750:BUL694:BLA676:SEV620:RUM572:CON558:TRI525:GRE497:UKR482:BUD444:MOS402:GAL400:TYS399:SER398:ARM394:VIE393:VEN389:ADS389:ALB342:EMS330:SMY327:TUN308:WMS302:TYR276:GOL256:BOH249:NAP240:ANK237:ROM233:...:DEN40:SWE37:ENC33:KIE32:BRE29:GAS29:LVP27:BUL(EastCoast)27:IRS22:SYR21:SPA21:PIC19:CLY18:WAL18:BUR16:NWG16:LON14:SPA(NorthCoast)14:EDI13:PAR12:NTH11:YOR10:RUH8:BEL7:HOL6:BAR4:HEL3:SKA2:STP(NorthCoast)2:BAL1
181,1913FallR,SIL141:GAL127:MUN124:NWY124:BOH119:MOS107:WAR101:BER96:SEV90:UKR86:SWE82:BLA78:LIV75:KIE71:VIE69:DEN63:TYR62:SMY60:BUD59:RUM59:SER58:NTH56:PRU55:GRE53:HOL52:NWG47:CON45:STP45:BUL45:TRI44:...:EDI17:LON16:PIC16:IOS15:LVP15:PAR13:YOR13:SKA12:EMS12:GAS11:MAR10:SYR10:TUN10:ROM9:PIA9:WMS9:ADS8:BRE8:TYS8:BUL(EastCoast)8:IRS8:NAF7:TUS7:POR7:APU7:BUL(SouthCoast)4:GOL4:NAP4:SPA2:SPA(SouthCoast)2,MOS426:WAR421:SIL343:NWY299:GAL292:SEV287:LIV277:STP267:UKR257:PRU243:SWE226:MUN225:BOH216:BER210:FIN171:BLA162:RUM158:DEN147:KIE146:VIE142:BUD138:CON137:SMY121:ARM112:TYR108:NTH106:GRE99:BAL97:AES96:TRI92:...:SKA35:EDI34:MAO30:YOR29:NAF29:LVP27:VEN26:PIC24:EMS19:BUL(EastCoast)19:TUN18:GAS17:PAR17:PIA15:ROM14:POR14:IRS14:TYS14:WMS13:MAR13:TUS11:ADS11:BRE10:BUL(SouthCoast)9:APU8:GOL7:NAP6:SPA(SouthCoast)5:SPA3:SPA(NorthCoast)1
182,1914SpringE,LON322:NTH278:ENC263:EDI229:MAO183:KIE176:BAL175:RUH161:STP154:BER149:LVP143:HOL131:DEN131:BUR129:NWY126:BRE119:BEL108:TYS107:MUN104:WMS102:SWE99:MAR94:MOS94:LIV92:PAR90:PRU83:TUN82:GAS80:SPA(SouthCoast)75:GOL74:...:BOH27:SKA27:WAL27:STP(SouthCoast)26:PIA26:STP(NorthCoast)25:TUS24:RUM21:ROM21:SPA16:TYR13:ADS13:BUD13:SMY12:VIE11:AES10:GRE8:ALB7:ANK7:ARM7:EMS6:BUL6:SER5:CON4:CLY4:SPA(NorthCoast)4:SYR3:TRI3:BUL(SouthCoast)2:BLA1,NTH779:ENC677:LON659:EDI471:BAL427:MAO423:STP420:KIE417:NWY373:LVP360:DEN337:HOL301:RUH295:BER274:BEL270:BRE268:WMS229:LIV228:BUR215:IRS213:NWG206:SWE206:MUN206:TYS199:PRU191:TUN175:NAO175:MOS168:GOB163:MAR155:...:SEV59:APU58:GAL57:VEN44:STP(SouthCoast)41:BOH41:TUS39:RUM37:ROM37:SPA34:CLY25:TYR23:AES23:SMY21:ADS20:BUD18:ALB16:EMS15:GRE15:SPA(NorthCoast)15:VIE14:ARM13:ANK12:CON12:BUL11:TRI8:SER7:SYR5:BLA3:BUL(SouthCoast)2
183,1914SpringF,MAR201:BRE176:PAR152:BUR151:MUN129:TYS119:BEL115:RUH111:TYR109:NTH106:VEN104:IOS100:HOL99:KIE98:WMS96:PIA89:MAO86:TUN81:TRI80:ENC66:GOL65:DEN64:APU61:GAS59:NAP58:SWE50:VIE47:BOH47:LON47:NWY46:...:STP(NorthCoast)19:GAL19:GOB19:NAO18:LVP17:SMY16:STP15:LIV15:YOR15:PRU14:HEL14:IRS13:SKA13:BUL12:CON11:WAR11:RUM9:WAL8:BLA7:CLY6:UKR6:BUL(SouthCoast)6:MOS5:SYR5:ANK5:ARM4:SEV3:STP(SouthCoast)2:SPA(NorthCoast)1:BUL(EastCoast)1,MAR589:BUR461:BRE419:PAR407:MUN280:BEL280:MAO261:RUH259:PIA241:GAS237:WMS236:TYS225:GOL214:VEN211:HOL210:TUN208:SPA(SouthCoast)203:POR180:PIC178:ENC178:NTH175:IOS167:TYR164:KIE152:TUS138:NAP137:TRI131:APU105:NAF105:BER101:...:SIL39:BUD39:BAR36:CLY34:FIN33:STP(NorthCoast)30:GOB28:IRS28:WAL28:STP27:SMY25:GAL24:HEL23:PRU22:WAR21:LIV18:BUL17:CON17:SPA(NorthCoast)14:RUM12:BUL(SouthCoast)11:SYR10:BLA9:UKR8:ANK8:MOS6:ARM5:SEV5:STP(SouthCoast)4:BUL(EastCoast)1
184,1914SpringI,VEN134:NAP101:WMS92:ROM89:TRI87:PIA79:TYR76:TYS75:MAO75:GOL67:MAR63:IOS60:GAS52:BUR52:BUD50:POR50:BOH48:VIE48:AES47:CON42:RUM41:TUN39:SER37:GAL36:BRE36:BEL35:SPA34:ENC33:BLA32:GRE31:...:IRS17:BUL(SouthCoast)17:LVP16:YOR15:BER13:ARM13:EDI13:EMS12:KIE11:WAL10:WAR10:CLY10:PRU9:NWG9:MOS8:SPA(NorthCoast)7:BAR6:BUL(EastCoast)5:NWY4:DEN4:SYR4:SKA3:LIV3:STP3:GOB2:HEL2:STP(NorthCoast)2:SWE2:BAL2:FIN1,VEN476:ROM350:NAP333:PIA299:TRI223:IOS209:GOL201:TYS199:WMS196:TUN192:TYR186:MAR185:MAO147:BUD132:TUS129:AES129:VIE120:GRE115:SPA(SouthCoast)111:POR110:BUR105:GAS101:ADS98:BOH95:NAF90:BRE89:APU88:MUN84:GAL79:CON78:...:IRS29:UKR28:HOL28:BUL(SouthCoast)27:NTH26:BER24:LVP24:WAR22:ARM21:WAL20:EDI19:YOR18:NWG16:PRU15:CLY14:MOS12:BAR10:BUL(EastCoast)10:SYR9:LIV8:DEN8:NWY7:SKA5:HEL4:STP4:SWE3:BAL2:STP(NorthCoast)2:GOB2:FIN1
185,1914SpringG,MUN208:BER187:KIE181:SIL122:WAR121:TYR117:DEN111:UKR106:NTH103:RUH97:MOS96:BOH88:BUR87:BUD84:VIE83:RUM80:LIV79:GAL78:BEL76:ENC74:HOL72:PRU68:GAS59:BRE58:SEV56:MAR55:SWE54:NWY51:MAO50:BAL49:...:PIC19:ALB16:BUL15:ARM15:SKA15:YOR15:TUS13:FIN13:WAL12:ROM12:CLY10:TUN10:STP(NorthCoast)10:WMS10:GRE9:APU8:BAR7:SPA(SouthCoast)7:NAF6:CON6:STP(SouthCoast)5:NAP5:ANK5:GOL5:TYS5:SYR4:SMY4:SPA(NorthCoast)2:IOS2:EMS1,KIE535:BER522:MUN515:RUH269:SIL263:WAR248:NTH238:BUR210:MOS210:DEN205:TYR193:SWE189:PRU188:BOH187:BEL185:BAL181:HOL181:VIE178:NWY148:GAL140:UKR138:LIV133:BRE133:ENC114:GAS113:STP109:MAR106:BUD104:RUM97:GOB88:...:FIN37:SKA34:SER33:YOR25:NAP24:WAL22:STP(NorthCoast)22:ARM20:CLY18:BUL18:TUS18:ALB17:STP(SouthCoast)17:BAR15:TUN14:WMS12:SPA(SouthCoast)11:GRE11:NAF11:APU9:SMY8:CON8:ANK7:SYR6:TYS6:GOL5:SPA(NorthCoast)3:IOS3:AES1:EMS1
186,1914SpringA,TRI222:VIE196:BUD171:BOH148:TYR141:MUN126:GAL118:VEN105:PIA103:SIL103:MOS98:IOS95:GRE89:UKR88:RUM87:WAR87:SER82:BER79:PRU77:LIV76:TYS72:KIE65:ROM62:SEV59:BUR51:SMY50:BUL50:BEL49:RUH48:STP46:...:FIN20:HOL20:MAO16:ANK16:PIC15:NWY15:DEN14:BRE13:SPA(SouthCoast)8:ENC7:EMS7:BLA7:SPA6:SYR5:NTH4:BUL(SouthCoast)3:YOR3:WAL3:IRS3:CLY2:LVP2:BAR2:BAL2:NAO2:SPA(NorthCoast)1:NWG1:SKA1:GOB1:LON1:EDI1,TRI468:VIE452:BUD410:TYR281:SER281:BOH278:GAL276:VEN196:MUN196:SIL194:RUM189:GRE188:WAR182:IOS176:UKR151:MOS150:PIA144:BER141:SEV139:BUL135:ROM134:SMY115:TYS111:PRU111:LIV105:ADS102:ALB101:NAP92:CON90:APU88:...:POR32:NAF31:NWY29:HOL28:DEN21:PIC20:BRE16:BLA14:EMS13:SPA12:SYR11:SPA(SouthCoast)10:BUL(SouthCoast)9:ENC7:BUL(EastCoast)4:NTH4:IRS4:WAL4:YOR3:LVP3:CLY3:BAL2:NAO2:BAR2:EDI2:GOB1:SPA(NorthCoast)1:LON1:NWG1:SKA1
187,1914SpringT,IOS301:CON277:AES193:TRI188:VEN178:UKR177:RUM173:VIE167:SEV164:MOS163:TYS157:SER155:ANK154:BUD152:ADS151:SMY149:TYR142:BOH142:WMS135:GAL131:ROM123:WAR120:BLA109:GRE107:TUN107:BUL106:EMS104:PIA101:GOL100:NAP99:...:BUL(SouthCoast)24:ENC17:SWE17:IRS13:BRE13:NAO13:LVP12:GAS11:NWG10:LON9:PAR9:SPA8:KIE8:NTH8:EDI7:YOR7:DEN6:PIC6:WAL5:BEL5:SPA(NorthCoast)5:BUR4:BUL(EastCoast)4:SYR3:CLY3:BAR2:RUH1:HEL1:BAL1:HOL1,CON681:IOS565:AES505:SEV489:RUM444:SMY424:BLA412:ANK373:GRE369:TRI363:SER345:UKR334:ADS331:BUL316:MOS310:TYS307:BUD281:VEN275:GAL256:VIE249:ALB236:EMS232:ROM225:TUN216:BOH196:TYR195:WMS185:NAP181:WAR181:ARM172:...:BER33:BUL(EastCoast)28:BRE27:DEN25:SWE24:NAO21:ENC21:IRS20:LVP16:GAS16:KIE15:NWG15:SPA13:LON11:PAR10:SYR10:EDI10:NTH9:BUR8:PIC8:YOR7:BEL7:BAR6:SPA(NorthCoast)5:WAL5:CLY4:HOL3:HEL2:RUH2:BAL1
188,1914SpringR,WAR146:SEV134:MOS107:SIL81:BOH73:GAL69:STP63:NWY62:SWE60:MUN60:BLA57:BER57:LIV52:RUM51:TYR50:NTH49:UKR45:KIE45:PRU44:VIE44:NWG43:BUD39:BUR37:BUL37:DEN37:HOL36:ANK36:SMY36:CON35:STP(NorthCoast)34:...:ENC14:MAO12:YOR11:NAO11:SKA10:VEN10:PAR10:EMS9:WMS8:GOB8:PIA7:GAS7:SYR7:ROM6:ADS6:NAF6:WAL6:TUN6:BRE5:BUL(SouthCoast)4:NAP4:TYS4:MAR4:IRS4:TUS3:GOL3:APU3:POR2:BUL(EastCoast)1:SPA(NorthCoast)1,WAR389:MOS374:SEV328:SIL235:STP212:NWY186:PRU181:LIV176:GAL168:SWE157:UKR151:BER149:BOH134:MUN118:CON112:RUM110:BUD102:KIE102:VIE101:FIN100:BLA98:SMY94:DEN94:NTH84:STP(NorthCoast)79:TYR79:TRI75:AES75:NWG72:ANK66:...:SKA23:VEN22:ENC22:YOR20:MAO18:PIC16:NAO16:WAL13:PAR13:SYR12:EMS12:PIA10:TUN10:WMS10:BUL(EastCoast)9:POR9:ROM9:IRS8:TYS8:GAS8:ADS7:NAP6:BUL(SouthCoast)6:BRE6:MAR6:TUS6:GOL4:APU4:SPA(NorthCoast)1:SPA(SouthCoast)1
189,1914FallE,NTH316:ENC259:KIE245:BAL217:MAO188:BUR182:RUH143:HOL139:WMS133:BEL133:BER132:IRS128:NWY127:MUN116:LIV112:YOR105:NWG104:STP103:DEN102:BRE100:PRU94:MAR93:MOS89:GOL82:GAS79:LON75:GOB71:WAR70:FIN67:SWE67:...:SKA31:VEN31:NAP31:TUS29:STP(NorthCoast)28:BOH26:STP(SouthCoast)26:LVP25:EMS24:ROM21:RUM19:SPA14:SMY13:BUD12:AES12:ADS11:GRE10:ARM9:VIE9:ANK8:CLY7:TRI7:CON7:ALB5:BUL5:SPA(NorthCoast)5:SER4:SYR3:BUL(SouthCoast)1:BLA1,NTH727:ENC664:BAL506:KIE446:MAO416:NWY371:IRS364:STP327:DEN315:HOL292:WMS289:BEL277:LON273:BUR267:LIV264:RUH259:NWG246:BER238:NAO217:EDI217:YOR195:BRE192:MUN188:PRU181:MOS179:GAS168:MAR160:WAL157:SWE152:GOB152:...:GAL60:SEV57:BOH53:VEN46:APU45:TUS45:TYR43:STP(SouthCoast)42:SPA35:ROM33:CLY32:GRE32:RUM30:EMS28:SMY20:AES18:BUD16:SPA(NorthCoast)16:ADS14:VIE13:TRI12:ARM12:ANK11:CON11:ALB11:BUL8:SYR6:SER5:BLA4:BUL(SouthCoast)3
190,1914FallF,BUR143:RUH120:MUN114:MAO111:TYS102:TUN101:IOS96:PIA93:MAR91:HOL90:KIE88:TYR87:BEL82:GOL78:WMS71:ENC70:BRE70:VEN70:DEN67:NTH67:TRI65:SPA(SouthCoast)59:NAP57:PIC57:ADS55:BAL51:NAF51:BER49:GAS49:NWY49:...:STP20:LIV20:PRU19:STP(NorthCoast)19:FIN19:SPA19:POR19:GAL18:SMY18:YOR17:CON16:WAL16:NAO15:RUM14:SKA14:CLY13:IRS12:BUL(SouthCoast)8:BUL8:WAR8:LVP8:ANK5:ARM5:STP(SouthCoast)4:BLA4:UKR3:SYR3:MOS3:SEV2:SPA(NorthCoast)1,BUR459:MAR395:MAO300:PIA260:RUH258:GAS247:TUN243:GOL237:MUN235:TYS227:BEL225:BRE220:HOL219:PAR217:PIC215:SPA(SouthCoast)209:WMS199:ENC180:IOS177:VEN160:TYR148:KIE146:POR139:TUS129:NAF121:NTH118:TRI115:ROM115:NAP109:DEN94:...:IRS42:YOR41:WAL41:SER41:HEL40:SWE38:BUD37:CLY32:BAR31:GOB30:STP(NorthCoast)29:PRU28:STP28:FIN26:SKA24:LIV24:CON23:RUM20:WAR18:SPA(NorthCoast)14:BUL13:BUL(SouthCoast)12:ANK8:SYR8:ARM6:MOS6:STP(SouthCoast)6:BLA5:UKR4:SEV3
191,1914FallI,VEN95:TYR93:WMS85:TYS84:TRI84:IOS78:MAO77:MAR72:PIA70:GOL62:BOH58:POR50:VIE47:BUR46:CON46:AES46:BEL46:BRE44:BUD43:GAS41:BLA40:NAP40:MUN38:ROM38:RUM35:SER35:SPA34:ENC34:TUN34:TUS34:..:ARM15:NWG15:IRS15:BUL(SouthCoast)14:EMS14:NAO13:CLY13:ANK12:MOS12:WAL11:YOR10:BER10:DEN9:PRU9:LVP9:NWY7:SPA(NorthCoast)6:LIV6:SKA5:BAR4:BUL(EastCoast)4:SYR4:STP3:HEL3:BAL3:STP(NorthCoast)2:SWE2:FIN2:GOB1:STP(SouthCoast)1,VEN362:IOS252:ROM245:PIA244:TYS236:MAR219:WMS217:TRI202:NAP199:TYR198:GOL185:TUN172:MAO148:TUS132:POR125:NAF118:BUD116:ADS112:VIE112:BUR111:AES109:GAS96:SER94:SPA(SouthCoast)92:BOH91:GRE88:APU84:MUN81:SMY79:PIC76:...:HOL27:ARM26:KIE26:NWG25:NAO25:WAL24:ANK22:BER21:BUL(SouthCoast)21:EDI21:LVP18:SPA(NorthCoast)18:CLY17:PRU14:YOR13:MOS13:SYR11:LIV9:BUL(EastCoast)8:NWY8:SKA7:BAR7:STP5:HEL4:SWE3:FIN3:BAL3:STP(NorthCoast)2:GOB1:STP(SouthCoast)1
192,1914FallG,MUN184:SIL133:TYR118:NTH116:KIE95:BOH91:BUD82:RUH81:DEN80:RUM75:HOL75:BER73:VIE71:WAR70:GAL70:UKR70:BEL70:PIA60:MOS56:BUR55:BRE55:MAR52:PRU51:SEV48:NWG47:LIV46:NWY46:SER44:SWE44:PAR42:...:GOB22:SPA(SouthCoast)21:SPA20:WAL20:BUL19:WMS17:FIN16:POR16:EDI15:SKA14:CLY14:LVP12:GRE12:TUS11:ALB11:ROM10:NAF10:ANK9:SYR8:BAR7:CON7:TUN6:SMY6:STP(NorthCoast)6:TYS4:NAP4:IOS3:GOL3:STP(SouthCoast)2:AES1,MUN435:KIE356:BER312:SIL259:RUH246:NTH227:DEN199:WAR196:BOH190:HOL188:TYR171:BAL171:PRU163:BEL159:BUR159:MOS155:VIE155:SWE135:NWY125:BRE125:GAL122:BUD120:LIV120:HEL114:STP110:PAR107:MAR105:UKR101:GAS95:ENC90:...:YOR42:EDI42:SKA36:ROM35:BAR35:WAL33:APU32:ARM31:POR27:SPA(SouthCoast)25:NAP23:CLY23:BUL22:TUS20:WMS20:STP(SouthCoast)15:GRE15:NAF14:ANK12:ALB11:STP(NorthCoast)11:TUN10:SYR9:SMY8:CON8:TYS5:GOL5:IOS4:SPA(NorthCoast)3:AES3
193,1914FallA,MUN131:BOH131:TRI130:TYR122:SIL122:VEN119:GAL107:SER94:VIE84:BUD83:RUM83:MOS78:GRE76:WAR76:BER75:PRU74:ADS70:UKR68:IOS65:LIV65:KIE65:ROM64:STP64:TYS59:PIA56:CON52:ALB50:AES49:SEV44:BUR44:...:NWY19:MAO17:BRE16:WMS16:GOL16:FIN15:PAR13:ENC8:NAF8:BLA8:POR7:SPA(SouthCoast)6:NTH6:BUL(SouthCoast)5:SYR5:WAL4:NAO3:IRS3:LVP3:LON3:YOR2:SPA(NorthCoast)2:BAR2:BAL2:NWG2:CLY2:EDI1:GOB1:HEL1:SKA1,BOH294:TYR292:TRI283:BUD243:VIE241:VEN240:SIL234:GAL227:SER222:RUM201:MUN192:WAR174:GRE171:BER149:MOS146:IOS144:ADS129:ROM123:ALB123:CON117:UKR116:NAP115:BUL114:STP105:PIA103:PRU102:TYS96:SEV92:LIV90:KIE77:...:GOL31:EMS31:POR29:WMS29:FIN26:MAO20:BLA20:PAR17:NAF15:SYR14:SPA(SouthCoast)10:ENC9:BUL(SouthCoast)8:NTH6:WAL5:NAO4:BUL(EastCoast)4:IRS4:LVP3:LON3:CLY3:BAR2:NWG2:EDI2:BAL2:YOR2:SPA(NorthCoast)2:HEL1:GOB1:SKA1
194,1914FallT,IOS231:AES201:BUL198:TRI198:RUM186:VEN183:TYR178:SEV167:BOH159:TYS153:ADS152:MOS152:CON143:UKR143:GAL142:VIE128:WAR111:WMS110:ROM109:ALB108:GOL108:BUD108:PIA105:BLA101:TUS99:NAP98:GRE91:TUN86:ARM85:LIV81:...:ANK21:POR16:FIN16:ENC15:BRE13:KIE13:NTH12:BUL(SouthCoast)9:NWG8:CLY8:LVP8:DEN7:PAR7:NAO7:RUH7:LON6:SPA6:WAL5:BUL(EastCoast)5:PIC4:BEL4:YOR4:SPA(NorthCoast)4:BAR3:HOL2:SYR2:HEL1:BAL1:EDI1:SKA1,AES553:IOS487:BUL483:BLA461:SEV445:CON410:RUM404:TRI359:GRE344:ADS336:VEN309:UKR308:TYS278:ARM277:MOS276:ALB270:GAL255:VIE255:BUD243:TYR242:SER238:BOH236:WAR209:WMS201:EMS200:NAP193:ROM180:SMY178:TUN172:GOL170:...:BER34:SWE34:FIN27:IRS27:BUR25:DEN25:BRE23:ENC20:SYR17:KIE16:NAO16:NTH14:NWG12:CLY11:LVP10:RUH8:WAL8:SPA8:BEL7:PAR7:YOR6:LON6:BAR5:SPA(NorthCoast)4:PIC4:HOL3:EDI3:HEL1:SKA1:BAL1
195,1914FallR,BOH83:WAR79:NWY71:VIE71:MOS71:BER70:SIL69:GAL69:SEV59:RUM59:UKR54:MUN54:LIV52:TYR50:BLA49:NTH48:PRU45:STP40:BUL40:DEN39:BUD37:TRI36:KIE36:GRE36:HOL33:RUH30:BUR29:LON28:SWE27:SER25:..:LVP10:VEN10:HEL10:WMS9:PIA9:BRE8:GOB8:NAP8:EDI7:SKA7:CLY7:ROM7:APU6:EMS6:GAS6:NAF5:TYS5:ADS5:SYR5:SPA5:MAR4:STP(NorthCoast)4:IRS4:TUS3:GOL3:POR2:BUL(SouthCoast)2:SPA(NorthCoast)1:BUL(EastCoast)1:SPA(SouthCoast)1,WAR271:MOS269:NWY203:SIL197:LIV190:SEV184:UKR175:BER173:GAL165:PRU158:BOH142:STP133:RUM131:SWE130:MUN119:VIE115:BLA100:BUD96:FIN92:CON90:DEN88:KIE85:NTH83:TYR81:AES81:ARM75:TRI72:GRE71:SMY68:BAL54:...:NAO21:LVP20:EDI19:STP(NorthCoast)19:CLY18:WAL18:PIC18:TUN16:EMS16:MAO15:PIA15:IRS12:BUL(EastCoast)12:SYR12:BRE11:ROM10:NAP10:WMS9:APU8:ADS8:TYS8:MAR7:GAS7:POR6:BUL(SouthCoast)6:TUS5:SPA5:GOL4:SPA(SouthCoast)3:SPA(NorthCoast)2
196,1915SpringE,LON264:NTH217:ENC217:MAO172:BER158:KIE152:BAL150:BUR133:HOL127:LVP121:RUH115:STP109:TYS96:MAR95:EDI92:NWY91:GAS86:LIV83:BEL72:DEN72:PRU70:SWE69:SIL66:MUN66:WMS64:MOS61:BRE60:TUN54:NAF53:WAR53:...:FIN27:TUS27:PIC26:STP(SouthCoast)24:AES24:BOH22:SEV21:ROM17:TYR16:SPA15:BUD14:RUM14:ARM14:SKA13:NAP12:VEN10:GRE9:ALB9:SMY8:ADS8:ANK7:EMS6:CLY4:VIE4:SPA(NorthCoast)4:SER4:CON4:SYR3:BUL2:TRI1,LON523:ENC513:NTH506:MAO362:KIE332:BAL318:STP277:DEN264:EDI259:NWY251:BER249:LVP244:BUR212:HOL208:LIV205:RUH194:BEL193:IRS187:GAS153:PRU151:SWE149:TYS148:WMS140:NAO139:MAR139:MOS135:BRE131:SIL121:POR120:NWG116:...:NAP44:TUS37:APU37:SEV37:STP(SouthCoast)35:AES31:BOH29:ROM27:SPA26:TYR25:RUM25:SPA(NorthCoast)23:CLY22:VEN19:ARM18:BUD18:GRE17:SMY16:ALB15:ADS11:EMS11:CON9:TRI7:ANK7:SER6:VIE6:BUL3:SYR3:BLA1:BUL(SouthCoast)1
