,in,out1,out2
166,1912FALT,IOS594:RUM352:MOS272:TRI270:CON266:WMS258:GAL248:TYS243:VIE237:WAR230:VEN218:SER211:SIL203:SEV191:SMY191:TYR186:TUN174:ANK173:CON166:MUN164:ROM159:BUD158:NAP156:BUL155:BOH147:UKR143:SPA140:STP134:GOL123:MAO122:.:SWE22:SPA21:NAO21:BUR21:ENC20:KIE18:BEL17:IRS17:ANK17:RUH15:PIC14:NWG12:SPA11:BUL10:PAR10:EDI8:YOR8:NTH7:CLY7:LON7:DEN6:WAL6:BUL5:SYR4:HOL3:BAR2:HEL2:STP2:STP1:BAL1:,IOS1060:RUM790:TRI526:CON523:SEV490:SER467:GAL446:BUL444:MOS417:VEN406:TYS404:CON385:GRE380:SMY369:WAR360:VIE356:WMS336:UKR307:BUD305:AES302:ANK300:TUN276:NAP270:ALB269:ROM268:SIL264:TYR257:APU217:STP212:MUN196:.:LVP48:GAS43:NAO43:BRE41:ENC31:RUH31:BUR28:KIE27:DEN26:IRS26:SYR24:BUL21:BEL19:PIC17:NWG17:SPA15:PAR14:WAL12:LON12:NTH10:EDI9:CLY9:YOR8:BAR5:HOL3:HEL2:STP2:SKA1:BAL1:STP1:
167,1912FALR,MUN225:GAL150:RUM150:BER139:KIE136:NWY127:WAR118:BUD103:TYR102:DEN102:VIE100:SIL100:PRU95:SER89:NTH84:NWG84:CON82:TRI79:STP78:SEV70:MOS62:BEL61:BOH61:WAR59:LIV56:SEV56:EDI56:HOL56:SWE56:BUR55:.:HEL18:YOR17:STP16:FIN16:WAL15:BLA14:WMS13:MAR13:EMS13:IRS13:GAS11:ROM11:NAP11:SKA11:BAR11:SYR9:TYS9:APU8:ADS8:STP8:SPA7:GOB7:TUS7:POR6:BUL6:NAF5:GOL5:BUL5:SPA4:SPA1:,MUN352:NWY303:BER288:GAL270:RUM268:WAR264:MOS249:PRU237:WAR237:SIL225:KIE223:LIV206:SEV200:VIE199:STP192:DEN181:SWE164:BUD163:BOH156:UKR155:STP142:CON141:SEV133:SER132:TRI131:TYR129:NWG129:MOS122:NTH114:ARM108:.:IRS35:GOB35:PIA33:HEL28:STP28:TUN27:BAR25:BRE24:PIC23:SKA23:WAL21:WMS18:GAS17:TYS17:BUL16:NAP15:EMS15:MAR14:SYR13:ADS12:BUL12:ROM11:SPA11:APU10:TUS10:GOL9:POR7:NAF7:SPA5:SPA3:
168,1913SPRE,MAO303:LON235:KIE233:MUN227:NTH204:BEL178:TYS169:WMS159:BUR155:STP152:DEN152:NWY151:ENC149:BER141:SIL136:WAR133:PIC131:IOS128:EDI126:IRS124:RUH122:HOL121:LIV115:MOS113:MAR103:SPA97:SWE96:NAO95:GAS94:PRU91:.:VEN33:BAR29:POR29:APU26:TRI25:GOB25:SPA23:SPA23:VIE21:STP16:SKA16:LVP15:BUD15:SMY12:SER11:ARM11:CON10:GRE10:AES9:ANK8:CLY8:SYR7:ALB7:ADS6:BUL6:STP5:BUL3:EMS2:BLA1:KIEVIACONVOY1:,MAO650:LON487:KIE478:NTH443:STP403:MUN398:NWY377:ENC353:DEN347:BEL330:IRS304:HOL303:EDI299:BER294:LIV287:TYS257:WMS247:BUR238:WAR224:NAO219:SIL218:MOS210:SWE207:RUH203:MAR196:NWG195:PIC195:BAL192:YOR179:WAL171:.:BAR64:GOB59:RUM59:APU54:CLY52:VEN50:TYR50:STP49:SPA49:BOH49:SPA37:TRI31:VIE26:STP23:ARM20:GRE19:SMY19:ALB18:BUD18:AES18:SER15:ANK13:BUL13:CON13:SYR10:ADS8:EMS5:BUL5:BLA2:KIEVIACONVOY1:
169,1913SPRF,BUR185:MUN178:IOS156:KIE134:MAO124:TYS123:VEN108:PIA99:ENC99:MAR96:BEL94:TRI93:GOL90:HOL84:TYR83:APU77:NWY74:BER68:RUH67:NTH66:PIC65:WMS62:TUN58:NAP54:DEN52:SWE50:BOH46:TUS45:VIE43:SER41:.:CON22:ADS22:SMY21:IRS20:STP19:WAL18:PAR17:BAR17:RUM17:BUL16:LIV15:WAR15:GOB13:CLY12:HEL12:LON11:POR11:BUL11:SYR10:SPA9:UKR8:MOS8:ANK8:LVP7:SPA6:STP5:ARM4:SEV2:BUL1:BLA1:,BUR439:MUN414:MAO369:MAR326:IOS292:KIE271:PIA258:BEL255:TYS237:ENC232:GOL228:VEN226:WMS207:TYR199:PIC197:SPA194:GAS188:RUH180:TRI171:HOL166:BRE143:NTH142:TUN140:APU127:TUS123:BER117:NWY108:NAP108:DEN107:PAR98:.:WAL44:CLY44:SKA42:GAL42:STP40:FIN39:EMS35:BAL34:CON29:STP28:WAR27:LVP26:BAR25:HEL23:BUL23:LIV21:RUM20:BUL20:GOB18:SPA14:SYR12:UKR11:MOS10:ANK10:ARM9:STP6:SEV5:BLA3:BUL2:PORVIACONVOY1:
170,1913SPRI,MAO111:TYR104:MAR95:VEN94:TYS93:IOS85:TRI79:PIA76:WMS74:SPA72:RUM67:ROM54:PIC51:MUN50:BOH50:GAL49:BRE48:VIE46:BUL44:TUS44:CON43:RUH43:SEV42:SER38:TUN38:BUR35:GRE34:NAF33:AES33:BUD33:.:NAO18:HOL17:ADS16:YOR15:CLY15:NTH14:PAR14:MOS14:EDI12:LON12:LIV12:LVP12:BER11:EMS11:BEL10:PRU10:BUL9:SYR9:NWG7:STP7:SWE7:NWY6:DEN5:HEL4:BAR2:STP2:SPA2:SKA2:BUL1:STP1:,IOS302:TYS296:VEN287:PIA230:MAO224:TYR214:WMS211:MAR204:SPA202:ROM177:TRI176:TUS171:NAP143:APU140:RUM118:AES112:MUN112:TUN106:GAL99:VIE94:GOL94:SER89:BRE87:GRE84:PIC81:BOH81:SPA81:BUR80:CON71:GAS71:.:HOL30:BEL30:WAL29:NAO27:BUL27:SPA26:CLY25:PAR24:NTH23:BER22:NWG19:YOR18:LVP18:SYR18:LIV17:LON17:MOS16:EDI16:PRU15:SWE10:NWY8:STP7:DEN7:BUL5:HEL5:SKA3:BAR3:STP2:STP1:BAL1:
171,1913SPRG,MUN174:TYR155:KIE144:SIL144:GAL123:MOS113:BOH113:MAR104:RUH99:BER96:WAR96:VIE93:MAO90:UKR86:SEV86:HOL82:BUD81:RUM78:PRU78:BEL77:NTH73:GAS72:DEN70:SER70:BUR67:HEL67:TRI65:ENC64:SWE63:NWY63:.:YOR28:SKA28:CLY27:POR27:LVP24:WAL24:GRE24:PAR19:GOB18:ROM15:SPA15:TUS15:EDI15:WMS14:TYS11:APU11:TUN10:NAF9:GOL8:BAR7:IOS6:NAP6:AES5:ANK4:SMY4:SPA3:STP3:SYR2:CON2:STP2:,MUN471:KIE357:SIL309:WAR275:TYR268:BER244:BOH244:GAL207:RUH197:PRU189:MOS188:HOL172:MAR168:BEL168:VIE167:DEN162:BUR140:SWE138:NWY138:MAO133:UKR125:NTH122:LIV122:GAS119:STP118:BAL113:SEV105:ENC105:HEL102:PIC102:.:ARM45:LON44:WAL44:LVP40:BUL38:CLY38:ROM38:GOB37:POR37:ALB34:GRE27:SPA24:TUS24:IOS23:WMS20:BAR13:STP13:NAF13:TYS13:APU12:TUN11:GOL10:NAP9:STP7:SMY6:ANK6:AES5:SYR5:CON4:SPA4:
172,1913SPRA,MUN193:GAL147:TYR137:BER102:ADS101:MAR100:VEN97:BOH97:MOS94:IOS90:ROM88:WAR82:SIL82:TYS81:RUM75:TRI74:BUR67:LIV59:UKR57:PIA56:NAP55:GRE53:AES51:VIE50:TUS48:ALB47:SWE45:SER44:BUL44:KIE43:.:TUN25:MAO25:FIN24:HOL21:ANK21:BRE18:DEN16:NWY16:PIC15:BEL14:SPA13:POR12:NAF11:EMS9:PAR9:SPA8:IRS6:BLA5:NTH4:SYR4:BUL3:ENC3:STP3:SPA2:YOR2:NAO2:CLY2:BAL1:BUL1:NWG1:,MUN341:GAL320:TYR270:TRI255:BOH207:BUD198:VEN182:RUM182:SER165:WAR164:ROM160:VIE159:IOS153:BER147:MOS145:ADS144:SIL135:MAR125:ALB119:GRE116:NAP116:AES114:UKR114:TYS111:BUL109:CON109:PIA108:SEV102:BUR95:LIV92:.:NWY38:ANK33:NAF33:FIN31:MAO31:HOL27:DEN22:BRE22:PIC21:EMS21:BEL18:SPA16:POR14:SYR11:PAR11:SPA11:BLA11:IRS7:BUL7:NTH5:BUL4:ENC3:STP3:SPA2:NAO2:YOR2:CLY2:EDI1:BAL1:NWG1:
173,1913SPRT,IOS323:BUL251:AES219:GAL209:TYS205:TRI205:MOS186:BUD169:CON167:WAR162:RUM162:NAP156:VIE156:UKR153:TYR151:ROM150:BOH146:VEN141:TUN127:TUS124:MUN122:WMS122:SPA115:SEV113:LIV107:ARM103:PIA101:MAO98:EMS94:SIL94:.:FIN15:PIC14:NAO14:CLY14:IRS13:BUL11:NTH11:SPA10:SWE9:BRE9:EDI9:NWG9:WAL9:LON8:HOL6:SPA5:YOR5:PAR5:BEL5:RUH4:LVP4:BAR3:BUL3:STP2:STP2:SKA1:GOB1:HEL1:SYR1:SEVVIACONVOY1:,IOS690:BUL548:RUM475:AES446:TRI430:CON429:TYS356:SEV331:GAL328:MOS318:BUD299:WAR281:UKR279:GRE269:VIE260:SER257:ARM255:NAP254:VEN254:EMS241:WMS240:ALB234:TUN230:BOH224:ROM214:TYR201:ADS191:TUS190:SMY189:PIA165:.:KIE22:BUR22:BUL22:IRS20:SWE18:CLY18:PIC17:WAL15:BRE15:NWG14:SYR14:NTH13:EDI12:LON9:YOR8:SPA8:HOL7:BEL7:LVP7:PAR6:RUH5:BAR5:STP2:BAL2:STP2:HEL1:SEVVIACONVOY1:BULVIACONVOY1:GOB1:SKA1:
174,1913SPRR,MUN147:NWY116:RUM91:KIE86:BER75:VIE72:BOH70:SIL70:PRU67:GAL67:BUD63:SEV61:SWE61:UKR60:ARM54:LIV54:STP53:BLA52:WAR51:TRI51:DEN47:NTH46:TYR46:GRE39:CLY39:CON38:BUL36:SMY35:SER35:HOL34:.:LON11:SKA11:STP11:YOR11:HEL11:MAR11:PIA10:IRS10:POR10:LVP10:TUS10:APU8:GAS8:ROM8:EMS8:TUN7:PAR7:GOL6:BUL4:SYR4:NAF4:WMS4:ADS4:BRE4:SPA3:TYS3:NAP3:BUL2:SPA2:STP1:,NWY240:MUN237:WAR236:MOS219:SIL206:GAL196:LIV188:SEV185:RUM165:UKR165:STP158:BER149:PRU145:BOH144:KIE142:SWE129:VIE126:BUD116:ARM112:CON111:DEN111:TRI85:FIN84:BLA81:TYR79:NTH77:AES65:SMY64:BUL63:SER61:.:SYR24:LON22:YOR22:IOS20:PIC18:IRS18:LVP17:PIA16:MAR15:GAS14:TUS14:TUN13:ROM12:EMS12:POR11:TYS10:APU10:BUL9:GOL9:BUL8:STP8:PAR8:WMS7:NAF6:ADS5:BRE4:SPA4:NAP4:SPA1:STPVIACONVOY1:
175,1913FALE,MAO287:KIE243:MUN227:LON180:EDI158:DEN150:BUR149:BER145:STP141:WMS138:ENC130:BEL129:TYS127:HOL125:EDI124:NTH122:MOS117:BRE113:MAR111:IOS108:RUH107:NWY105:WAR103:LIV100:PRU98:SPA96:SWE96:LON87:PAR86:PIA84:.:FIN31:STP29:IRS28:VEN28:GOB27:SKA26:GRE24:BAR23:SPA23:VIE21:BUD20:NWG18:SER13:TRI11:CON11:ARM10:BUL9:SMY9:ALB8:ANK8:ADS7:SPA6:CLY5:EMS5:STP5:AES5:LVP3:SYR3:PIAVIACONVOY1:BUL1:,MAO578:KIE461:MUN412:ENC336:STP334:NTH333:DEN312:TYS301:LON292:NWY280:BER256:BEL256:WMS250:LIV243:EDI238:EDI236:HOL232:SWE228:WAR226:BRE223:LON211:BUR211:MOS190:LON173:SIL171:SPA165:PRU164:MAR162:RUH161:LVP160:.:HEL61:SEV60:BAR57:SPA56:BOH55:LVP52:GOB51:VEN44:APU41:CLY33:GRE31:VIE27:CON22:BUD22:STP21:AES18:TRI17:BUL17:SPA15:ARM14:SER14:SMY14:ANK13:ADS11:EMS9:ALB8:SYR7:BUL4:BLA1:PIAVIACONVOY1:
176,1913FALF,MUN221:IOS154:TYS134:PAR122:TRI118:VEN113:KIE113:BRE103:RUH100:WMS95:PIA90:MAO88:NWY85:BEL84:MAR82:BER74:BUR73:MAR71:NTH71:TYR69:APU66:NWG62:SWE62:HOL60:NAP60:MAR59:TUN56:ENC55:DEN54:GAS43:.:BRE24:BUL23:LVP20:RUM20:STP19:SPA19:IRS19:WAR18:WAL17:PRU17:BAL16:NAO14:POR13:BAR13:HEL12:PAR12:GOB10:BUL9:YOR9:UKR9:MOS8:CLY8:ARM6:SPA5:BLA4:STP4:SYR3:BUL3:SEV3:ANK3:,MUN424:MAO324:MAR294:PAR264:TYS260:BUR247:VEN232:IOS230:PIA230:BEL227:KIE225:RUH203:WMS194:BRE194:TRI175:SPA161:NTH154:ENC147:PIC144:BER142:HOL135:TYR129:TUN129:GAS126:GOL126:LON124:MAR123:MAR119:BRE117:NWY116:.:EMS46:STP46:FIN45:SKA44:BRE43:WAL42:CON36:SER33:LIV32:BUL31:STP27:RUM27:WAR27:PRU26:CLY25:BAL25:HEL21:SPA20:BAR18:UKR13:BUL13:GOB12:MOS11:SYR10:ARM8:STP8:BLA7:SEV6:ANK6:BUL4:
177,1913FALI,MUN119:MAO94:VEN84:MAR76:GAS69:WMS69:TYR69:NAP67:PIA67:IOS66:TRI60:GAL52:BUR52:ROM49:RUM48:TYS48:BUD45:CON43:VIE43:VEN42:BRE41:TUN40:NAF39:AES38:UKR35:SER35:SEV33:WAR32:GRE30:BUL30:.:POR16:WAL15:PIC15:BLA15:EDI15:BER14:BUL13:ADS12:ARM12:STP11:YOR10:CLY10:ROM10:PRU10:LIV9:HOL9:NAP9:DEN8:IRS8:SPA6:BUL5:NWY5:SWE4:NWG4:SKA3:SYR3:BAR2:FIN2:BAL1:VEN1:,VEN257:IOS223:MAO221:MUN198:MAR187:PIA185:VEN175:TRI175:TYR171:WMS163:TYS163:TUN132:NAP130:ROM130:SPA121:GRE116:GOL111:BUR111:APU110:BUD109:GAS103:VIE103:ROM101:GAL96:NAP84:CON80:SER79:RUM75:BOH75:AES73:.:WAL26:BUL23:LVP23:ARM22:NTH22:EDI22:MOS22:BER21:BLA19:VEN18:SPA18:PRU17:HOL17:IRS17:CLY14:YOR13:LIV12:BUL12:STP11:DEN10:NWY7:SYR6:NWG6:SWE5:SKA5:BAR3:BAL2:HEL2:FIN2:STP1:
178,1913FALG,MUN164:GAL147:SIL139:NTH122:RUM116:TYR111:WAR101:KIE99:BEL91:BOH88:MUN85:KIE82:BER82:SEV81:HOL79:MOS76:BUR76:UKR75:BRE72:DEN69:MAR69:PRU68:SER66:VIE65:TRI65:NWY64:LIV61:BER61:RUH59:NWG57:.:TUS12:ROM12:WAL12:CLY11:GRE11:WMS10:BAL10:TUN9:NAP9:APU8:SKA8:ALB7:FIN6:GOB6:TYS6:CON6:SMY6:NAF5:STP4:AES4:GOL4:IOS3:SYR3:BAR2:BUL2:BUL1:SPA1:ADS1:STP1:EMS1:,MUN405:GAL261:SIL252:NTH224:BER212:WAR206:KIE205:BER197:KIE186:BEL182:BOH164:TYR159:HOL148:PRU145:MOS144:RUM143:DEN140:VIE134:NWY134:BUR128:LIV128:BRE128:RUH126:MAR121:MUN118:STP116:SWE116:UKR114:SEV102:MAO99:.:ANK24:SKA21:ARM20:ROM20:WAL20:BAR19:TUS18:CLY17:STP14:GRE13:NAP12:WMS12:TUN11:STP10:SMY9:APU9:NAF9:TYS8:CON7:ALB7:GOL6:AES4:SYR3:IOS3:BUL2:ADS1:EMS1:BUL1:BLA1:SPA1:
179,1913FALA,MUN246:VIE133:BUD133:TYR133:IOS118:VEN116:GAL113:MOS112:WAR111:BER94:RUM89:TRI86:GRE80:BOH78:SER77:SIL72:STP71:TRI68:PIA64:GAS59:TRI59:BUR58:BEL55:LIV53:GOL49:TYS48:NAP47:ALB47:KIE46:PRU41:.:NWY18:ANK17:BRE16:NAF15:SPA14:SWE13:PIC13:DEN11:SPA11:HOL10:FIN10:BLA6:ENC5:BUL5:IRS4:NTH4:CLY3:LVP3:NAO3:BAL2:SYR2:EMS2:STP2:SKA1:BAR1:LON1:EDI1:BUL1:WAL1:NWG1:,MUN387:BUD246:GAL226:TYR219:SER199:IOS197:TRI195:WAR191:VEN191:RUM190:VIE187:GRE171:MOS149:BER138:BUD136:BOH130:SIL124:VIE116:TRI114:TRI107:BUL105:PIA103:ROM99:SEV98:STP94:APU92:NAP90:LIV89:TUS88:UKR86:.:DEN28:ANK26:SPA21:POR20:NAF19:BRE19:SWE18:PIC15:BUL13:SPA13:FIN12:HOL12:BLA10:ENC7:SYR7:EMS6:NAO5:IRS5:LVP4:BUL4:CLY4:NTH4:WAL2:BAL2:STP2:BAR1:EDI1:LON1:SKA1:NWG1:
180,1913FALT,IOS360:RUM212:VEN193:CON188:TRI187:GAL178:WAR166:TYS164:MOS160:SEV159:TYR150:VIE146:SER142:BOH135:MUN129:WMS124:ANK124:ROM123:SPA115:TUN112:NAP110:UKR108:LIV107:GOL106:PIA95:MAO94:SIL92:CON90:SMY86:BUL85:.:ENC23:BRE22:ANK21:BUL21:SPA19:LVP16:PAR14:KIE14:SWE13:LON11:NAO10:ANK10:NTH9:EDI9:BEL8:DEN8:BLA8:PIC6:NWG6:BUL6:CLY5:YOR4:SPA4:RUH4:SKA3:HOL2:SYR2:WAL2:HEL1:STP1:,IOS703:RUM489:SEV380:TRI367:CON325:TYS325:GAL302:SER298:VEN294:MOS283:WAR272:VIE269:CON265:GRE263:BUL250:UKR237:WMS231:TYR229:SMY210:AES209:ROM206:ANK201:BOH198:BUD194:TUN194:ALB190:MUN178:GOL172:NAP169:LIV160:.:FIN39:KIE36:IRS35:BRE31:BUR31:SPA30:ENC29:SWE23:BUL22:LVP20:SYR18:PAR14:LON14:DEN12:NWG11:EDI11:NTH10:BEL9:RUH8:WAL7:PIC7:CLY6:SPA5:YOR5:HOL3:SKA3:HEL1:BAR1:BAL1:STP1:
181,1913FALR,MUN131:WAR86:GAL83:NWY78:RUM69:KIE65:SEV64:SWE62:CON62:BER59:VIE59:TRI50:BUD50:BOH46:BUR45:TYR45:GRE43:SEV43:NWG43:NTH42:MOS41:BEL40:SIL40:WAR39:LON38:STP38:LVP36:LIV33:SER33:MOS32:.:NAP9:FIN9:TUN8:HEL8:BUL8:MAR8:GAS7:BAR7:BLA7:NAF6:STP6:PIA6:SKA5:WMS5:SPA4:SPA4:BUL4:SPA4:SYR3:GOB3:STP3:EMS3:TYS3:TUS3:IRS3:POR3:APU3:ADS2:GOL2:STP1:,MOS227:MUN213:WAR211:NWY192:GAL174:SEV171:BER167:SWE147:LIV147:WAR139:RUM139:KIE129:UKR114:SIL104:STP103:PRU102:VIE102:CON96:MOS93:BUD91:SEV86:BOH80:TRI80:TYR76:DEN75:NTH69:NWG68:STP62:STP61:BUR60:.:GOB16:STP16:WAL16:HEL15:PAR14:BRE14:STP14:CLY14:BUL13:PIA13:TUN12:WMS11:SYR11:ROM11:NAP10:NAF10:GAS10:TUS9:EMS9:BUL8:TYS8:SPA8:POR7:ADS5:STP5:SPA5:GOL4:SPA4:IRS4:APU3:
182,1914SPRE,LON183:MAO177:KIE170:MUN154:ENC134:BUR119:BEL108:HOL108:LIV107:EDI103:NTH102:RUH96:WMS92:NWY91:DEN90:YOR88:STP86:BER86:TYS82:IRS81:GAS80:BRE79:MAR76:MOS75:BAL69:IOS67:WAR66:SIL60:PIA59:SPA59:.:NAO28:RUM24:BOH23:SPA21:EMS20:LVP18:BAR16:STP15:POR15:TYR14:ARM14:HEL13:BUD12:ROM10:GRE10:VIE10:BUL9:AES8:TRI8:SMY7:CON7:STP6:ALB5:ANK5:SER5:ADS5:CLY4:SYR3:SPA3:BLA1:,MAO399:KIE352:LON340:ENC314:MUN274:NTH236:STP232:DEN211:BEL209:HOL207:NWY202:LIV201:MOS200:EDI194:BER178:BUR176:WMS172:BRE162:IRS160:YOR159:TYS159:MAR152:GAS145:RUH144:BAL135:NWG135:SWE132:WAR126:SPA126:SIL117:.:POR46:BAR45:TUS44:RUM43:SPA43:VEN40:STP40:GRE30:BOH29:TYR27:EMS24:ARM19:STP18:CLY18:ROM17:BUD14:VIE14:AES13:TRI13:CON13:SPA13:BUL12:SMY12:ANK11:ALB9:SER6:ADS6:SYR5:BLA4:PIAVIACONVOY1:
183,1914SPRF,MUN140:BUR124:IOS105:MAO103:VEN93:PIA90:TYS88:TRI82:KIE81:BEL72:HOL67:TYR61:GOL58:PIC53:WMS52:TUN52:ENC51:RUH50:MAR49:BER49:NTH47:APU47:SPA44:ALB42:TUS38:VIE36:BAL33:NWY33:BOH32:SIL31:.:GAL16:CON16:EDI15:BUL15:YOR15:WAL14:LIV14:NAO14:STP12:GOB12:IRS11:PAR11:EMS10:CLY9:LON9:SKA9:WAR8:LVP8:BUL7:ANK5:SYR4:MOS4:UKR4:STP4:POR4:ARM3:BLA3:SEV2:BUL2:SPA1:,MUN287:MAO282:BUR280:MAR239:PIA205:BEL198:SPA196:IOS192:TYS161:VEN160:GAS156:GOL143:TRI139:PIC133:WMS132:HOL130:KIE128:TUN123:ENC119:TYR118:RUH107:TUS104:APU86:NTH81:BRE81:SPA79:NWY78:BER77:NAP67:SIL65:.:EDI30:SER30:BUD30:GAL29:PRU29:IRS28:HEL25:CON23:RUM23:BUL22:LIV20:CLY20:EMS19:SKA19:BAR18:STP17:LVP16:GOB16:SPA13:WAR13:ARM9:BUL9:SYR9:MOS6:UKR6:ANK6:STP5:BLA4:BUL3:SEV3:
184,1914SPRI,MAO111:WMS75:MAR71:TYR71:TYS65:IOS62:TRI60:VEN56:RUM41:MUN40:CON39:VIE39:PIA38:BRE36:BEL34:BUR34:GAL32:BOH32:SIL30:SPA30:SER28:PIC26:AES25:SEV25:BUL24:NAF23:TUS23:GAS23:GRE22:GOL21:.:ALB14:KIE13:ADS13:BUL12:HOL12:BER11:LVP11:WAL10:EDI10:PAR10:CLY10:EMS8:YOR8:NWY8:POR7:ANK7:DEN7:SPA6:SWE4:PRU4:HEL3:BAR3:SYR3:LIV3:FIN2:SKA2:BAL2:BUL2:STP2:STP1:,IOS244:VEN214:PIA183:MAR178:MAO172:TYS164:TRI153:WMS135:TYR122:TUS100:APU88:ROM88:MUN85:SPA78:RUM77:NAP77:PIC73:SER68:BUR65:ADS64:VIE64:GOL61:TUN61:BOH57:GRE54:GAL52:BRE51:CON51:BUD51:GAS50:.:DEN25:HOL23:WAL22:ARM22:WAR22:KIE22:BER21:NTH20:NWG19:BUL16:LVP16:MOS16:CLY14:ANK13:SPA12:NWY11:PRU10:EDI10:YOR9:SYR9:BUL7:BAR5:SWE5:HEL4:LIV4:STP3:FIN3:BAL2:SKA2:STP1:
185,1914SPRG,MUN129:SIL123:WAR112:TYR106:GAL97:BOH71:PRU71:BEL70:UKR68:MAO68:RUM67:DEN66:SEV63:ENC61:HOL60:VIE59:BUR55:RUH53:NTH50:PIA50:BRE50:BER49:SER47:MAR44:MOS44:GAS43:TRI43:KIE41:SWE38:PIC35:.:LON16:BUL16:CLY13:EDI12:SPA12:FIN11:TYS10:TUS9:ALB9:GOB8:ANK7:POR6:GRE6:ROM5:NAF5:STP4:LVP4:AES4:SMY4:SYR4:GOL3:ADS3:TUN3:SKA3:NAP3:IOS2:BAR2:CON2:SPA1:STP1:,MUN351:SIL223:KIE202:WAR192:GAL162:TYR157:BER150:PRU132:RUH130:BOH130:HOL129:BEL128:DEN125:BUR114:VIE109:UKR101:MAO99:NTH98:ENC91:MOS91:SWE88:RUM86:BRE84:MAR80:NWY80:SEV79:LIV75:GAS70:STP69:PAR67:.:EDI27:BAR23:APU23:GOB21:CLY21:SPA21:BUL18:TUS16:ALB13:LVP12:TYS11:ANK9:STP9:GRE7:NAF7:TUN6:ROM6:POR6:AES5:SYR5:SMY5:NAP5:STP4:GOL4:IOS3:ADS3:CON2:SPA2:BUL1:KIEVIACONVOY1:
186,1914SPRA,MUN134:BOH118:GAL100:VEN95:TRI90:MOS84:TYR75:STP70:UKR64:KIE62:SIL59:BER52:VIE52:RUM50:PIC48:MAO48:GRE46:IOS46:SER45:PIA40:LIV39:CON38:ADS38:TYS36:AES35:APU34:ALB33:PRU33:ROM33:WAR32:.:GAS20:NWY20:TUN16:ARM16:WMS14:FIN13:BRE12:PAR12:ANK12:SWE12:POR9:SPA7:SYR5:BLA5:ENC4:NAF4:BUL4:LON4:IRS3:LVP3:SPA2:NTH2:WAL2:HEL1:BAR1:SKA1:NAO1:EDI1:CLY1:NWG1:,MUN256:GAL236:BOH203:TYR175:TRI167:VEN161:RUM159:BUD138:VIE128:SIL127:MOS125:BUL120:IOS115:ROM103:CON102:STP99:UKR99:ALB95:SER94:WAR81:PIA81:GRE81:BER75:TYS74:KIE72:NAP70:ADS67:SEV63:PRU62:TUS62:.:HOL27:ANK26:NWY26:TUN25:GAS24:WMS24:BEL23:FIN21:PAR17:SWE16:SYR13:BLA12:SPA11:NAF8:BUL8:ENC5:IRS5:LON4:LVP3:NTH2:SPA2:WAL2:BAR2:BUL1:HEL1:SKA1:NAO1:EDI1:CLY1:NWG1:
187,1914SPRT,IOS271:BUL187:CON181:TRI169:GAL144:TYS138:MOS137:TYR134:RUM128:VEN124:UKR112:BOH108:AES105:WAR105:MAO101:SMY100:ROM98:SPA89:NAP83:PIA82:SEV79:SIL77:WMS77:TUN76:VIE76:BUD75:TUS74:LIV69:MUN66:ARM66:.:SPA18:GAS16:POR15:BLA14:KIE12:ENC12:SWE11:SPA11:BUR10:NTH10:IRS7:WAL7:RUH7:DEN6:CLY6:NAO6:LVP5:HOL4:PIC4:NWG4:BUL4:EDI3:HEL2:BEL2:LON2:BUL2:YOR2:BAR1:SKA1:PAR1:,IOS505:BUL415:TRI341:CON323:RUM320:AES290:TYS244:SEV234:GAL223:VEN218:UKR218:MOS213:GRE182:BUD176:TYR176:ARM174:WAR168:SMY166:EMS163:VIE155:ROM154:WMS145:TUN142:NAP141:BOH139:PIA124:BLA123:MAO123:SER123:ALB117:.:POR19:SPA19:SWE19:GAS17:KIE17:ENC17:BUL14:SPA13:NAO12:IRS11:NTH11:CLY11:RUH11:BUR10:WAL8:NWG8:SYR7:DEN7:LVP7:HOL6:BEL6:PIC5:YOR4:EDI4:BAR3:LON3:HEL2:SKA2:BULVIACONVOY1:PAR1:
188,1914SPRR,MUN74:RUM74:NWY64:SIL56:BER54:KIE53:GAL46:VIE44:SEV39:SER39:TYR37:BOH36:GRE34:TRI34:UKR34:NTH34:BUL33:STP33:DEN33:LIV33:RUH26:MOS25:BUD25:WAR24:HOL23:NWG23:PRU22:BEL22:AES21:ARM21::ENC9:PIA9:BAL9:CLY9:LVP8:TUN8:EDI8:MAO8:APU7:GOB6:SPA6:MAR6:NAF6:TYS6:SKA6:BRE5:GAS5:TUS5:IRS5:SYR4:HEL4:POR4:EMS4:STP3:ROM3:BUL3:ADS2:WMS2:GOL2:SPA1:,NWY159:LIV153:MOS152:BER136:RUM135:MUN135:GAL129:UKR125:WAR122:SIL120:SEV112:KIE102:STP98:PRU85:SWE74:VIE66:TYR65:BOH65:BUD61:TRI61:ARM59:SER58:DEN57:NTH54:FIN53:CON52:BUL52:GRE49:BLA43:NWG42:.:MAO14:ALB13:SKA13:STP13:NAP11:EDI11:IRS11:TUN10:HEL10:TYS9:LVP9:BRE8:APU8:MAR8:BUL8:SYR7:NAF7:SPA6:STP6:TUS6:GAS5:EMS5:ROM4:ADS4:POR4:SPA3:GOL3:BUL2:SPA1:STPVIACONVOY1:
